Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
lingojam fancy font,80,80,40,32,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,14500,"19, 19, 26, 26, 19, 7, 7, 7, 7, 42, 7, 7",2026-04-22,"Sitelinks, Video, Image, Related searches",navigational,Organic
design arrow,34,34,110,32,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,0,0,0.00,0.24,196,"22, 66, 43, 10, 18, 10, 18, 10, 18, 18, 10, 14",2026-05-31,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
special brackets,1,1,70,32,0.00,https://coolsymbol.com/bracket-symbols-bracket-signs.html,17,0.02,0.00,0.01,380000000,"9, 9, 9, 9, 9, 9, 80, 52, 52, 100, 9, 33",2026-05-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
solid circle symbol,49,49,50,32,0.00,https://coolsymbol.com/circle-symbols.html,0,0,0.00,0.33,255000000,"9, 80, 9, 9, 9, 9, 9, 9, 80, 9, 9, 9",2026-04-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
letter s fonts to copy and paste,53,53,480,32,0.02,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,48300000,"0, 32, 21, 48, 88, 88, 1, 59, 48, 72, 100, 0",2026-05-05,"Image pack, Related searches",informational,Organic
how to make an arrow on a keyboard,75,75,390,32,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,0,0,0.00,0.33,160,"54, 81, 44, 35, 35, 66, 100, 54, 81, 81, 66, 100",2026-06-01,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
copy and paste fonts heart,28,28,140,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0,17200000,"26, 34, 19, 42, 26, 34, 26, 53, 42, 80, 100, 100",2026-04-26,"Image, Related searches",informational,Organic
line characters,36,36,390,32,0.00,https://coolsymbol.com/line-symbols.html,0,0,0.00,0.33,140,"30, 36, 36, 30, 36, 30, 36, 36, 20, 36, 20, 36",2026-05-30,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
easy pictures with keyboard symbols,40,40,70,32,0.00,https://coolsymbol.com/text-art-pictures-images-ascii-characters-symbols.html,0,0,0.00,0.33,159,"15, 12, 34, 53, 21, 21, 21, 21, 6, 34, 6, 6",2026-05-23,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
small numbers to copy and paste,47,47,590,32,0.00,https://coolsymbol.com/fraction-symbols.html,0,0,0.00,0,187000000,"17, 32, 59, 59, 88, 59, 17, 59, 88, 72, 100, 59",2026-05-09,"Video, People also ask, Related searches",informational,Organic
small numbers to copy and paste,63,63,590,32,0.00,https://coolsymbol.com/number-symbols.html,0,0,0.00,0,187000000,"17, 32, 59, 59, 88, 59, 17, 59, 88, 72, 100, 59",2026-05-09,"Video, People also ask, Related searches",informational,Organic
small numbers to copy and paste,83,83,590,32,0.00,https://coolsymbol.com/number-symbols.html,0,0,0.00,0,187000000,"17, 32, 59, 59, 88, 59, 17, 59, 88, 72, 100, 59",2026-05-09,"Video, People also ask, Related searches",informational,Organic
smiling font,93,93,70,32,0.00,https://coolsymbol.com/,0,0,0.00,0,770000000,"6, 0, 0, 0, 0, 0, 100, 0, 54, 0, 0, 0",2026-05-02,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
heart text font,13,13,90,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.33,138,"80, 19, 19, 26, 34, 42, 26, 34, 65, 19, 26, 34",2026-06-07,"Video, Image, People also ask, Related searches",informational,Organic
love emoju,45,45,140,32,0.22,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.33,131,"13, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, Things to know",informational,Organic
heart msn,47,47,480,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.33,111000000,"1, 1, 1, 1, 11, 88, 59, 88, 72, 88, 100, 100",2026-06-10,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
little heart icon,29,29,90,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.01,138,"42, 52, 52, 66, 33, 42, 33, 33, 33, 23, 23, 33",2026-06-06,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
music notes labeled,73,73,260,32,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.65,183,"36, 44, 12, 44, 54, 29, 23, 23, 44, 54, 44, 44",2026-05-08,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
music text icon,5,5,210,32,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,6,0,0.00,0.33,107,"43, 81, 35, 81, 29, 100, 81, 14, 22, 10, 54, 18",2026-06-11,"Image pack, Video, People also ask, Related searches",informational,Organic
name symbols,14,14,3600,32,0.00,https://coolsymbol.com/,18,0.02,0.00,0.33,135,"23, 100, 81, 35, 66, 12, 5, 44, 29, 100, 44, 35",2026-06-09,"Image pack, Video, Related searches",informational,Organic
fancy and symbol,6,6,1900,32,0.00,https://coolsymbol.com/,13,0.01,0.00,0.33,121,"79, 100, 79, 54, 100, 66, 79, 66, 100, 79, 66, 79",2026-06-10,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
heart symbol on the keyboard,44,44,2900,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.01,135,"100, 43, 66, 1, 5, 43, 81, 0, 1, 54, 81, 81",2026-06-10,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
heart symbol on the keyboard,46,46,2900,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.01,135,"100, 43, 66, 1, 5, 43, 81, 0, 1, 54, 81, 81",2026-06-10,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
left arrow right arrow,55,55,480,32,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,0,0,0.00,0.01,119,"48, 59, 39, 59, 26, 21, 59, 48, 72, 26, 100, 48",2026-05-24,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
tick and cross,28,28,170,32,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0,198000000,"35, 29, 29, 22, 18, 18, 81, 22, 18, 35, 54, 22",2026-05-04,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
msuic emoji,44,44,210,32,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0,133,"3, 2, 2, 0, 100, 0, 2, 0, 0, 3, 2, 0",2026-05-27,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
how do you type a heart symbol,43,43,140,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0.33,146,"29, 36, 23, 15, 9, 19, 12, 15, 19, 15, 19, 29",2026-06-03,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
friendly symbols,25,25,90,32,0.00,https://coolsymbol.com/,0,0,0.00,0,104,"28, 21, 43, 34, 21, 21, 15, 43, 43, 53, 15, 21",2026-04-19,"Image pack, Video, Image, Related searches",informational,Organic
heart symbol cute,27,27,720,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,1,0,0.00,0.33,125,"3, 3, 29, 22, 3, 2, 5, 8, 2, 81, 16, 10",2026-05-31,"Image pack, Video, Related searches","informational, transactional",Organic
how to type + or - symbol,79,79,480,32,0.00,https://coolsymbol.com/,0,0,0.00,0.33,174,"10, 10, 1, 1, 1, 0, 0, 0, 2, 100, 1, 24",2026-05-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how to get a check mark in word,75,75,50,32,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,102,"11, 64, 100, 64, 11, 11, 11, 11, 64, 11, 11, 11",2026-05-15,"Video, People also ask, Short videos, AI overview",informational,Organic
colon text,49,49,390,32,0.00,https://coolsymbol.com/punctuation-symbols-punctuation-characters.html,0,0,0.00,0.33,132,"66, 81, 81, 66, 100, 81, 81, 81, 100, 66, 35, 81",2026-05-29,"Image pack, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
symbol for style,4,4,70,32,0.00,https://coolsymbol.com/,1,0,0.00,0,95,"19, 23, 33, 33, 33, 23, 33, 52, 42, 42, 52, 66",2026-05-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
symbol for style,70,70,70,32,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,95,"19, 23, 33, 33, 33, 23, 33, 52, 42, 42, 52, 66",2026-05-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
heart keyboard symbols,36,36,170,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0,21800000,"34, 65, 28, 34, 43, 34, 65, 43, 65, 65, 81, 81",2026-05-05,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
slanted apostrophe,50,50,90,32,0.00,https://coolsymbol.com/punctuation-symbols-punctuation-characters.html,0,0,0.00,0,17200,"100, 100, 100, 100, 63, 63, 63, 81, 100, 63, 100, 100",2026-04-20,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
cute hearts emoji,93,93,70,32,0.00,https://coolsymbol.com/heart-symbols-love-symbols.html,0,0,0.00,0,137,"45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-04-27,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
how to type a tick mark,35,35,480,32,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0,162000000,"10, 3, 100, 6, 24, 36, 4, 30, 100, 10, 13, 6",2026-05-08,"Image pack, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
music note copy and paste,1,1,2900,32,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,382,0.49,0.00,0.33,128,"29, 35, 8, 53, 81, 66, 100, 81, 81, 44, 35, 24",2026-06-10,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
symbol 2 3,17,17,140,32,0.00,https://coolsymbol.com/fraction-symbols.html,0,0,0.00,0.33,126,"52, 82, 82, 52, 41, 64, 100, 100, 82, 100, 82, 100",2026-06-09,"Video, People also ask, Related searches, AI overview",informational,Organic
symbol 2 3,33,33,140,32,0.00,https://coolsymbol.com/fraction-symbols.html,0,0,0.00,0.33,126,"52, 82, 82, 52, 41, 64, 100, 100, 82, 100, 82, 100",2026-06-09,"Video, People also ask, Related searches, AI overview",informational,Organic
symbol 2 3,65,65,140,32,0.00,https://coolsymbol.com/number-symbols.html,0,0,0.00,0.33,126,"52, 82, 82, 52, 41, 64, 100, 100, 82, 100, 82, 100",2026-06-09,"Video, People also ask, Related searches, AI overview",informational,Organic
copy and paste twitter,46,46,110,32,0.00,https://coolsymbol.com/,0,0,0.00,0.33,99,"53, 26, 53, 34, 42, 34, 34, 65, 34, 53, 53, 65",2026-06-05,"Sitelinks, Video, People also ask, Related searches",informational,Organic
musical note symbols,7,7,480,32,0.37,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,10,0.01,3.00,0.91,176,"16, 25, 20, 31, 16, 31, 37, 20, 25, 16, 25, 13",2026-06-10,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
badass font,77,77,170,32,0.00,https://coolsymbol.com/,0,0,0.00,0.24,70600000,"11, 11, 26, 32, 11, 17, 17, 32, 14, 17, 11, 11",2026-05-01,"Sitelinks, Related searches",informational,Organic
arrow templates,85,85,40,32,0.00,https://coolsymbol.com/arrow-symbols-arrow-signs.html,0,0,0.00,0.24,89200000,"63, 0, 9, 9, 0, 45, 81, 45, 63, 45, 63, 36",2026-04-25,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
alt code for a tick,76,76,110,32,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0,13500000,"34, 42, 26, 26, 15, 100, 53, 26, 53, 65, 80, 53",2026-05-11,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
japanese sybol,73,73,1000,32,0.00,https://coolsymbol.com/japanese-characters-language-symbols.html,0,0,0.00,0.18,136,"0, 100, 46, 46, 84, 52, 52, 46, 68, 52, 37, 37",2026-05-22,"Video, Image, People also ask, Related searches",informational,Organic
music symbol s,62,62,70,32,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.06,822000000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0",2026-04-21,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
1/2 copy and paste,4,4,70,32,0.00,https://coolsymbol.com/fraction-symbols.html,2,0,0.00,0,86800000,"4, 3, 3, 0, 0, 0, 0, 0, 0, 4, 5, 5",2026-05-10,"Video, Video Carousel, People also ask, Related searches",informational,Organic
horizontal dash line,56,56,90,32,0.00,https://coolsymbol.com/line-symbols.html,0,0,0.00,0.33,111,"64, 64, 64, 41, 100, 52, 41, 29, 29, 29, 23, 41",2026-05-29,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
horizontal dash line,58,58,90,32,0.00,https://coolsymbol.com/line-symbols.html,0,0,0.00,0.33,111,"64, 64, 64, 41, 100, 52, 41, 29, 29, 29, 23, 41",2026-05-29,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
song note text,1,1,260,33,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,64,0.08,0.00,0,113,"21, 14, 5, 59, 26, 21, 14, 72, 17, 11, 17, 26",2026-05-19,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
cute emojis keyboard,35,35,40,33,0.00,https://coolsymbol.com/,0,0,0.00,0,201,"4, 0, 17, 2, 5, 2, 2, 1, 4, 2, 3, 2",2026-05-16,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
insert tick symbol in excel,84,0,320,33,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,140,"11, 13, 11, 7, 37, 8, 5, 4, 4, 52, 13, 25",2026-06-11,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
music note typed,1,1,140,33,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,34,0.04,0.00,0.19,194,"0, 100, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0",2026-06-07,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
tm sign copy and paste,58,58,260,33,5.30,https://coolsymbol.com/copyright-symbols-trademark-tm-symbols-law-office-symbols.html,0,0,0.00,0,48600000,"24, 16, 55, 8, 30, 13, 24, 0, 10, 5, 24, 10",2026-05-13,"Video, Image, People also ask, Related searches",informational,Organic
japanese symbols text,67,67,40,33,0.00,https://coolsymbol.com/japanese-characters-language-symbols.html,0,0,0.00,0.02,142000000,"29, 0, 0, 5, 23, 41, 23, 23, 41, 29, 23, 23",2026-04-19,"Image pack, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
what is the fraction sign on a calculator,85,85,90,33,0.00,https://coolsymbol.com/fraction-symbols.html,0,0,0.00,0.33,179,"35, 50, 21, 21, 50, 78, 100, 64, 64, 78, 64, 64",2026-06-11,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
musical notes fonts,4,4,70,33,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,4,0,0.00,0.21,51000000,"11, 15, 18, 11, 11, 8, 15, 11, 11, 11, 6, 8",2026-05-02,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
how to create emoji symbols,90,90,40,33,0.00,https://coolsymbol.com/,0,0,0.00,0.33,168,"55, 77, 77, 55, 55, 55, 55, 22, 22, 22, 22, 22",2026-06-06,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
emoji speller,54,54,110,33,0.00,https://coolsymbol.com/,0,0,0.00,0.33,108,"34, 26, 42, 34, 26, 42, 53, 19, 26, 80, 53, 65",2026-06-06,"Video, People also ask, Related searches",informational,Organic
symbol for latin,36,36,210,33,0.00,https://coolsymbol.com/latin-characters-language-symbols.html,0,0,0.00,0.33,133,"11, 17, 21, 14, 32, 11, 21, 11, 17, 17, 14, 72",2026-06-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
symbol for latin,45,45,210,33,0.00,https://coolsymbol.com/latin-characters-language-symbols.html,0,0,0.00,0.33,133,"11, 17, 21, 14, 32, 11, 21, 11, 17, 17, 14, 72",2026-06-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
images of music notes and symbols,27,27,90,33,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.94,78800000,"50, 50, 35, 100, 100, 64, 64, 100, 50, 50, 78, 100",2026-04-22,"Image pack, Video, Image, Related searches",informational,Organic
ascii notes,3,3,50,33,0.00,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,4,0,0.00,0,19600000,"43, 12, 12, 17, 12, 43, 12, 10, 0, 2, 2, 5",2026-05-11,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
short symbol,18,18,70,33,0.00,https://coolsymbol.com/,0,0,0.00,0,89,"11, 11, 11, 64, 64, 11, 29, 52, 82, 82, 52, 52",2026-05-13,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
short symbol,53,53,70,33,0.00,https://coolsymbol.com/number-symbols.html,0,0,0.00,0,89,"11, 11, 11, 64, 64, 11, 29, 52, 82, 82, 52, 52",2026-05-13,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
musical motes,65,65,30,33,0.71,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.23,124,"5, 0, 0, 5, 5, 0, 0, 11, 11, 41, 100, 41",2026-05-01,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Things to know, AI overview",informational,Organic
music notes symbols and meanings,53,53,590,33,0.88,https://coolsymbol.com/musical-notes-symbols-music-symbols.html,0,0,0.00,0.79,133,"25, 20, 37, 16, 31, 20, 52, 25, 25, 68, 16, 52",2026-06-02,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Short videos",informational,Organic
what is the symbol for s,47,47,170,33,0.00,https://coolsymbol.com/,0,0,0.00,0.33,140,"0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 100",2026-05-21,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
keyboard to copy and paste,71,71,320,33,0.00,https://coolsymbol.com/,0,0,0.00,0,186000000,"39, 21, 26, 21, 26, 26, 59, 48, 14, 32, 17, 11",2026-05-04,"Sitelinks, Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
